contact_fit,state,week,month,samp_size,non_hh_contacts,race_cat_col,state_fips,state_pop,state_cases,state_cases_roll4,national_cases,national_cases_roll4,StringencyIndex_Average,ContainmentHealthIndex_Average,GovernmentResponseIndex_Average,StringencyIndex_Average_roll3,tail_strin,min_strin,min_strin_2022,StringencyIndex_Average_roll3_shifttail,StringencyIndex_Average_roll3_shiftmin,StringencyIndex_Average_roll3_shift2022,StringencyIndex_Average_z,StringencyIndex_Average_z_mincentered,percent_vaxxed,intercept,national_cases_roll4_slope,percent_vaxxed_slope,StringencyIndex_Average_roll3_shiftmin_slope,national_cases_roll4:percent_vaxxed_slope,residual,pred_lm,baseline,mean_mob_19,mean_mob_20,phi,region,fips.numeric,fips.character,scale_baseline
7.518773431931615,AZ,2020-10-04,2020-10-01,49,9.500571222604702,asian,4,7177986,4047,4002.5,341132,305932,53.7,55.65,53.39,55.55333333333331,31.041428571428558,31.041428571428558,19.054761904761886,24.511904761904756,24.511904761904756,36.498571428571424,0.07563526497294812,1.0242584502575114,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.08138406040094308,7.600157492332558,8.624533987963158,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.089528086003563
7.5680026966723055,AZ,2020-10-11,2020-10-01,45,8.155078965791773,asian,4,7177986,5102,4437.25,374037,331079.5,53.7,55.65,53.39,53.69999999999998,31.041428571428558,31.041428571428558,19.054761904761886,22.658571428571424,22.658571428571424,34.6452380952381,0.07563526497294812,0.9468147613133204,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.07489177607593143,7.642894472748237,8.63102627228817,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.097123172895323
7.599065259451142,AZ,2020-10-18,2020-10-01,44,8.300522149302527,asian,4,7177986,6288,4666,426731,361198.25,53.7,55.65,53.39,53.083333333333314,31.041428571428558,31.041428571428558,19.054761904761886,22.041904761904757,22.041904761904757,34.028571428571425,0.07563526497294812,0.9210466274020338,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.039636312885917596,7.63870157233706,8.666281735478183,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.13836725478278
7.605295210007275,AZ,2020-10-25,2020-10-01,35,8.539579642583613,asian,4,7177986,7311,5687,529628,417882,51.85,54.46,52.34,52.996190476190456,31.041428571428558,31.041428571428558,19.054761904761886,21.9547619047619,21.9547619047619,33.941428571428574,-0.14281912832115543,0.9174052617605161,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.011567163227058672,7.593728046780216,8.717485211591159,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.198268335938458
7.57720119082868,AZ,2020-11-01,2020-11-01,21,9.178710665763498,asian,4,7177986,9594,7073.75,643439,493458.75,53.43857142857143,55.48285714285714,53.23714285714286,52.90904761904759,31.041428571428558,31.041428571428558,19.054761904761886,21.867619047619034,21.867619047619034,33.85428571428571,0.04476487580474631,0.913763896118998,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.04443997717843971,7.5327612136502395,8.75035802554254,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.23672504329115
7.504572675450163,AZ,2020-11-08,2020-11-01,29,5.363350818033311,asian,4,7177986,14342,9383.75,896593,624097.75,53.43857142857143,56.16571428571429,53.83428571428571,52.90904761904759,31.041428571428558,31.041428571428558,19.054761904761886,21.867619047619034,21.867619047619034,33.85428571428571,0.04476487580474631,0.913763896118998,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.08240002412704961,7.422172651323113,8.788318072491151,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.281133119178907
7.3829087577189005,AZ,2020-11-15,2020-11-01,56,5.264960791063093,asian,4,7177986,19359,12651.5,1139840,802375,51.85,56.85,54.43,52.37952380952379,31.041428571428558,31.041428571428558,19.054761904761886,21.33809523809523,21.33809523809523,33.3247619047619,-0.14281912832115543,0.8916371278492294,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.09335859924209801,7.2895501584768025,8.799276647606199,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.293953156940967
7.219007662808925,AZ,2020-11-22,2020-11-01,54,8.592601213890026,asian,4,7177986,27173,17617,1237165,979259.25,51.85,56.85,54.43,51.84999999999999,31.041428571428558,31.041428571428558,19.054761904761886,20.80857142857143,20.80857142857143,32.795238095238105,-0.14281912832115543,0.8695103595794609,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.06090079443406331,7.158106868374861,8.766818842798164,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.255981953664623
7.029619742581284,AZ,2020-11-29,2020-11-01,64,5.6240215028443235,asian,4,7177986,31198,23018,1149421,1105754.75,51.85,56.85,54.43,52.6442857142857,31.041428571428558,31.041428571428558,19.054761904761886,21.602857142857143,21.602857142857143,33.58952380952381,-0.14281912832115543,0.9027005119841142,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.0060331007936433615,7.023586641787641,8.711951149157745,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.191794237925794
6.840935804700269,AZ,2020-12-06,2020-12-01,56,6.000208089381452,asian,4,7177986,41316,29761.5,1470688,1249278.5,54.23285714285714,58.38,55.76714285714286,54.49761904761903,31.041428571428558,31.041428571428558,19.054761904761886,23.456190476190475,23.456190476190475,35.44285714285715,0.1385568778676972,0.9801442009283051,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,0.0028697764196517843,6.838066028280617,8.708787824783753,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.18809357999331
6.675812407093046,AZ,2020-12-13,2020-12-01,57,5.075602070592232,asian,4,7177986,47089,36694,1546354,1350907,57.41,60.62428571428572,57.72857142857143,56.35095238095237,31.041428571428558,31.041428571428558,19.054761904761886,25.309523809523814,25.309523809523814,37.29619047619049,0.5137248861195006,1.0575878898724964,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.012198186270674342,6.68801059336372,8.693719862093426,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.170466119428474
6.544474237808387,AZ,2020-12-20,2020-12-01,49,7.6775303447626095,asian,4,7177986,44376,40994.75,1493633,1415024,57.41,61.85,58.8,57.40999999999999,31.041428571428558,31.041428571428558,19.054761904761886,26.368571428571432,26.368571428571432,38.35523809523811,0.5137248861195006,1.1018414264120342,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.05267438699236513,6.597148624800752,8.653243661371736,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.123114486915208
6.458349877135405,AZ,2020-12-27,2020-12-01,70,6.445190864268416,asian,4,7177986,39660,43110.25,1282381,1448264,57.41,62.66142857142857,59.51428571428571,57.76238095238094,31.041428571428558,31.041428571428558,19.054761904761886,26.72095238095238,26.72095238095238,38.70761904761905,0.5137248861195006,1.1165660743613406,0,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.09848713817947616,6.556837015314882,8.607430910184625,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.069519818444476
6.427453927261991,AZ,2021-01-03,2021-01-01,75,5.109732478811657,asian,4,7177986,63257,48595.5,1614474,1484210.5,58.46714285714285,63.95,60.64714285714285,58.99571428571428,31.041428571428558,31.041428571428558,19.054761904761886,27.95428571428572,27.95428571428572,39.940952380952396,0.6385559680018454,1.168102342183914,0.11517158155504897,8.7059180483641,-8.465202759292916e-7,-0.033879099336873934,-0.0345457818640018,6.632583873297413e-8,-0.06378293717061174,6.491236864432603,8.64213511119349,0.8133600159889364,0.6952605753759693,1.1698635659717993,arizona,4,04,10.110118998790908
